variant,case_id,center,modality_group,t2_present,class_id,metric_name,proposal_threshold,proposal_recall,proposal_precision,proposal_voxels,gt_voxels,proposal_component_count,proposal_small_fp_count,proposal_remote_fp_count,proposal_outside_union_fp_voxels,proposal_gate_mean,proposal_gate_p95,uncertainty_mean,local_anatomy_confidence_mean
srr_v2_capacity12_hardneg,Case1033,CenterA,LGE-only,False,4,myops_edema,0.5,,,0,0,0,0,0,0,2.0391713405842893e-05,3.202275183866732e-05,0.8902124166488647,0.004594364669173956
srr_v2_capacity12_hardneg,Case1033,CenterA,LGE-only,False,5,myops_scar,0.5,0.444498897329086,0.5756902570612504,3151,4081,9,5,0,535,0.002413751557469368,2.0036006187496014e-09,0.0003577128518372774,0.004594364669173956
srr_v2_capacity12_hardneg,Case1040,CenterA,LGE-only,False,4,myops_edema,0.5,,,0,0,0,0,0,0,1.875433008535765e-05,2.5185849153785966e-05,0.8504336476325989,0.0047940355725586414
srr_v2_capacity12_hardneg,Case1040,CenterA,LGE-only,False,5,myops_scar,0.5,0.3692236598890943,0.20502950987939442,3897,2164,30,18,12,2511,0.0050118654035031796,1.371533812744019e-06,0.001011954853311181,0.0047940355725586414
srr_v2_capacity12_hardneg,Case1042,CenterA,LGE-only,False,4,myops_edema,0.5,,,0,0,0,0,0,0,1.9206123397452757e-05,2.2535201424034312e-05,0.9005880951881409,0.004743621684610844
srr_v2_capacity12_hardneg,Case1042,CenterA,LGE-only,False,5,myops_scar,0.5,0.5750551876379691,0.47623400365630714,1094,906,8,4,0,349,0.0023796281311661005,7.857387629428558e-08,0.0004421906196512282,0.004743621684610844
srr_v2_capacity12_hardneg,Case1045,CenterA,LGE-only,False,4,myops_edema,0.5,,,0,0,0,0,0,0,1.9820057787001133e-05,1.9419809177634306e-05,0.9264109134674072,0.007064574398100376
srr_v2_capacity12_hardneg,Case1045,CenterA,LGE-only,False,5,myops_scar,0.5,0.11223118279569892,0.10276923076923077,1625,1488,8,6,0,61,0.0027742960955947638,5.135790903665338e-09,0.0005266210064291954,0.007064574398100376
srr_v2_capacity12_hardneg,Case1047,CenterA,LGE-only,False,4,myops_edema,0.5,,,0,0,0,0,0,0,1.7592317817616276e-05,1.8609438484418206e-05,0.8810523152351379,0.011634151451289654
srr_v2_capacity12_hardneg,Case1047,CenterA,LGE-only,False,5,myops_scar,0.5,0.4172136038186158,0.488986013986014,5720,6704,30,19,5,1411,0.0036847267765551805,1.4691859462345747e-07,0.0006249733851291239,0.011634151451289654
